sample_id,exp_id,assay_id,assay_index,global_index,label,magnification,channel_name,sequence,z_plane,well_diameter_um,x_fov,y_fov,r_fov,x,y,r,filepath
5738_0000_049349,exp-20260310120827-5738,assay-20260310120944-3366,0,49349,dead,4.0,BF,0,0,30.0,1569.0,1309.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049349.png
5738_0000_049351,exp-20260310120827-5738,assay-20260310120944-3366,0,49351,dead,4.0,BF,0,0,30.0,1686.0,1309.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049351.png
5738_0000_049366,exp-20260310120827-5738,assay-20260310120944-3366,0,49366,dead,4.0,BF,0,0,30.0,1715.0,1360.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049366.png
5738_0000_049371,exp-20260310120827-5738,assay-20260310120944-3366,0,49371,dead,4.0,BF,0,0,30.0,2008.0,1360.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049371.png
5738_0000_049392,exp-20260310120827-5738,assay-20260310120944-3366,0,49392,dead,4.0,BF,0,0,30.0,1540.0,1462.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049392.png
5738_0000_049395,exp-20260310120827-5738,assay-20260310120944-3366,0,49395,dead,4.0,BF,0,0,30.0,1715.0,1462.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049395.png
5738_0000_049399,exp-20260310120827-5738,assay-20260310120944-3366,0,49399,dead,4.0,BF,0,0,30.0,1950.0,1461.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049399.png
5738_0000_049401,exp-20260310120827-5738,assay-20260310120944-3366,0,49401,dead,4.0,BF,0,0,30.0,2068.0,1461.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049401.png
5738_0000_049403,exp-20260310120827-5738,assay-20260310120944-3366,0,49403,dead,4.0,BF,0,0,30.0,1335.0,1513.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049403.png
5738_0000_049413,exp-20260310120827-5738,assay-20260310120944-3366,0,49413,dead,4.0,BF,0,0,30.0,1921.0,1513.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049413.png
5738_0000_049416,exp-20260310120827-5738,assay-20260310120944-3366,0,49416,dead,4.0,BF,0,0,30.0,2097.0,1513.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049416.png
5738_0000_049446,exp-20260310120827-5738,assay-20260310120944-3366,0,49446,dead,4.0,BF,0,0,30.0,1306.0,1665.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049446.png
5738_0000_049447,exp-20260310120827-5738,assay-20260310120944-3366,0,49447,dead,4.0,BF,0,0,30.0,1364.0,1665.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049447.png
5738_0000_049480,exp-20260310120827-5738,assay-20260310120944-3366,0,49480,dead,4.0,BF,0,0,30.0,1599.0,1766.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049480.png
5738_0000_049498,exp-20260310120827-5738,assay-20260310120944-3366,0,49498,dead,4.0,BF,0,0,30.0,1804.0,1816.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049498.png
5738_0000_049504,exp-20260310120827-5738,assay-20260310120944-3366,0,49504,dead,4.0,BF,0,0,30.0,1306.0,1867.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049504.png
5738_0000_049511,exp-20260310120827-5738,assay-20260310120944-3366,0,49511,dead,4.0,BF,0,0,30.0,1716.0,1867.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049511.png
5738_0000_049516,exp-20260310120827-5738,assay-20260310120944-3366,0,49516,dead,4.0,BF,0,0,30.0,2009.0,1867.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049516.png
5738_0000_049527,exp-20260310120827-5738,assay-20260310120944-3366,0,49527,dead,4.0,BF,0,0,30.0,1804.0,1918.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049527.png
5738_0000_049549,exp-20260310120827-5738,assay-20260310120944-3366,0,49549,live,4.0,BF,0,0,30.0,2361.0,1309.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049549.png
5738_0000_049554,exp-20260310120827-5738,assay-20260310120944-3366,0,49554,dead,4.0,BF,0,0,30.0,2654.0,1309.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049554.png
5738_0000_049557,exp-20260310120827-5738,assay-20260310120944-3366,0,49557,dead,4.0,BF,0,0,30.0,2829.0,1309.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049557.png
5738_0000_049560,exp-20260310120827-5738,assay-20260310120944-3366,0,49560,dead,4.0,BF,0,0,30.0,3005.0,1308.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049560.png
5738_0000_049581,exp-20260310120827-5738,assay-20260310120944-3366,0,49581,dead,4.0,BF,0,0,30.0,2536.0,1410.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049581.png
5738_0000_049600,exp-20260310120827-5738,assay-20260310120944-3366,0,49600,dead,4.0,BF,0,0,30.0,2800.0,1461.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049600.png
5738_0000_049622,exp-20260310120827-5738,assay-20260310120944-3366,0,49622,dead,4.0,BF,0,0,30.0,2390.0,1563.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049622.png
5738_0000_049623,exp-20260310120827-5738,assay-20260310120944-3366,0,49623,dead,4.0,BF,0,0,30.0,2448.0,1563.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049623.png
5738_0000_049654,exp-20260310120827-5738,assay-20260310120944-3366,0,49654,dead,4.0,BF,0,0,30.0,2566.0,1665.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049654.png
5738_0000_049675,exp-20260310120827-5738,assay-20260310120944-3366,0,49675,live,4.0,BF,0,0,30.0,2947.0,1714.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049675.png
5738_0000_049690,exp-20260310120827-5738,assay-20260310120944-3366,0,49690,dead,4.0,BF,0,0,30.0,2976.0,1765.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049690.png
5738_0000_049743,exp-20260310120827-5738,assay-20260310120944-3366,0,49743,dead,4.0,BF,0,0,30.0,3649.0,1257.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049743.png
5738_0000_049755,exp-20260310120827-5738,assay-20260310120944-3366,0,49755,live,4.0,BF,0,0,30.0,3503.0,1308.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049755.png
5738_0000_049786,exp-20260310120827-5738,assay-20260310120944-3366,0,49786,dead,4.0,BF,0,0,30.0,3620.0,1409.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049786.png
5738_0000_049796,exp-20260310120827-5738,assay-20260310120944-3366,0,49796,dead,4.0,BF,0,0,30.0,3357.0,1461.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049796.png
5738_0000_049799,exp-20260310120827-5738,assay-20260310120944-3366,0,49799,dead,4.0,BF,0,0,30.0,3533.0,1461.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049799.png
5738_0000_049805,exp-20260310120827-5738,assay-20260310120944-3366,0,49805,live,4.0,BF,0,0,30.0,3885.0,1460.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049805.png
5738_0000_049889,exp-20260310120827-5738,assay-20260310120944-3366,0,49889,live,4.0,BF,0,0,30.0,3709.0,1765.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049889.png
5738_0000_049892,exp-20260310120827-5738,assay-20260310120944-3366,0,49892,dead,4.0,BF,0,0,30.0,3885.0,1764.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049892.png
5738_0000_049899,exp-20260310120827-5738,assay-20260310120944-3366,0,49899,dead,4.0,BF,0,0,30.0,3445.0,1815.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049899.png
5738_0000_049930,exp-20260310120827-5738,assay-20260310120944-3366,0,49930,dead,4.0,BF,0,0,30.0,3563.0,1917.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049930.png
5738_0000_049933,exp-20260310120827-5738,assay-20260310120944-3366,0,49933,dead,4.0,BF,0,0,30.0,3738.0,1917.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049933.png
5738_0000_049958,exp-20260310120827-5738,assay-20260310120944-3366,0,49958,live,4.0,BF,0,0,30.0,4471.0,1308.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049958.png
5738_0000_049964,exp-20260310120827-5738,assay-20260310120944-3366,0,49964,live,4.0,BF,0,0,30.0,4822.0,1307.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049964.png
5738_0000_049966,exp-20260310120827-5738,assay-20260310120944-3366,0,49966,dead,4.0,BF,0,0,30.0,4939.0,1307.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049966.png
5738_0000_049980,exp-20260310120827-5738,assay-20260310120944-3366,0,49980,live,4.0,BF,0,0,30.0,4910.0,1359.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049980.png
5738_0000_049985,exp-20260310120827-5738,assay-20260310120944-3366,0,49985,live,4.0,BF,0,0,30.0,4353.0,1409.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_049985.png
5738_0000_050001,exp-20260310120827-5738,assay-20260310120944-3366,0,50001,live,4.0,BF,0,0,30.0,4442.0,1460.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050001.png
5738_0000_050030,exp-20260310120827-5738,assay-20260310120944-3366,0,50030,live,4.0,BF,0,0,30.0,4442.0,1562.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050030.png
5738_0000_050037,exp-20260310120827-5738,assay-20260310120944-3366,0,50037,live,4.0,BF,0,0,30.0,4852.0,1561.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050037.png
5738_0000_050039,exp-20260310120827-5738,assay-20260310120944-3366,0,50039,live,4.0,BF,0,0,30.0,4969.0,1561.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050039.png
5738_0000_050049,exp-20260310120827-5738,assay-20260310120944-3366,0,50049,dead,4.0,BF,0,0,30.0,4706.0,1613.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050049.png
5738_0000_050054,exp-20260310120827-5738,assay-20260310120944-3366,0,50054,live,4.0,BF,0,0,30.0,4999.0,1612.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050054.png
5738_0000_050059,exp-20260310120827-5738,assay-20260310120944-3366,0,50059,live,4.0,BF,0,0,30.0,4442.0,1664.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050059.png
5738_0000_050109,exp-20260310120827-5738,assay-20260310120944-3366,0,50109,dead,4.0,BF,0,0,30.0,4822.0,1814.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050109.png
5738_0000_050129,exp-20260310120827-5738,assay-20260310120944-3366,0,50129,dead,4.0,BF,0,0,30.0,4295.0,1917.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050129.png
5738_0000_050134,exp-20260310120827-5738,assay-20260310120944-3366,0,50134,live,4.0,BF,0,0,30.0,4588.0,1917.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_050134.png
5738_0000_053594,exp-20260310120827-5738,assay-20260310120944-3366,0,53594,dead,4.0,BF,0,0,30.0,398.0,2019.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053594.png
5738_0000_053614,exp-20260310120827-5738,assay-20260310120944-3366,0,53614,dead,4.0,BF,0,0,30.0,720.0,2070.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053614.png
5738_0000_053630,exp-20260310120827-5738,assay-20260310120944-3366,0,53630,dead,4.0,BF,0,0,30.0,807.0,2119.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053630.png
5738_0000_053631,exp-20260310120827-5738,assay-20260310120944-3366,0,53631,dead,4.0,BF,0,0,30.0,866.0,2119.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053631.png
5738_0000_053632,exp-20260310120827-5738,assay-20260310120944-3366,0,53632,dead,4.0,BF,0,0,30.0,925.0,2119.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053632.png
5738_0000_053636,exp-20260310120827-5738,assay-20260310120944-3366,0,53636,dead,4.0,BF,0,0,30.0,1160.0,2119.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053636.png
5738_0000_053652,exp-20260310120827-5738,assay-20260310120944-3366,0,53652,dead,4.0,BF,0,0,30.0,398.0,2222.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053652.png
5738_0000_053676,exp-20260310120827-5738,assay-20260310120944-3366,0,53676,dead,4.0,BF,0,0,30.0,954.0,2272.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053676.png
5738_0000_053677,exp-20260310120827-5738,assay-20260310120944-3366,0,53677,dead,4.0,BF,0,0,30.0,1013.0,2272.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053677.png
5738_0000_053700,exp-20260310120827-5738,assay-20260310120944-3366,0,53700,dead,4.0,BF,0,0,30.0,661.0,2374.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053700.png
5738_0000_053723,exp-20260310120827-5738,assay-20260310120944-3366,0,53723,dead,4.0,BF,0,0,30.0,1160.0,2424.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053723.png
5738_0000_053732,exp-20260310120827-5738,assay-20260310120944-3366,0,53732,dead,4.0,BF,0,0,30.0,838.0,2475.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053732.png
5738_0000_053763,exp-20260310120827-5738,assay-20260310120944-3366,0,53763,dead,4.0,BF,0,0,30.0,954.0,2577.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053763.png
5738_0000_053765,exp-20260310120827-5738,assay-20260310120944-3366,0,53765,dead,4.0,BF,0,0,30.0,1072.0,2576.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053765.png
5738_0000_053772,exp-20260310120827-5738,assay-20260310120944-3366,0,53772,dead,4.0,BF,0,0,30.0,632.0,2628.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053772.png
5738_0000_053775,exp-20260310120827-5738,assay-20260310120944-3366,0,53775,live,4.0,BF,0,0,30.0,808.0,2628.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053775.png
5738_0000_053783,exp-20260310120827-5738,assay-20260310120944-3366,0,53783,live,4.0,BF,0,0,30.0,427.0,2677.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053783.png
5738_0000_053807,exp-20260310120827-5738,assay-20260310120944-3366,0,53807,dead,4.0,BF,0,0,30.0,1951.0,2018.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053807.png
5738_0000_053818,exp-20260310120827-5738,assay-20260310120944-3366,0,53818,dead,4.0,BF,0,0,30.0,1746.0,2070.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053818.png
5738_0000_053827,exp-20260310120827-5738,assay-20260310120944-3366,0,53827,dead,4.0,BF,0,0,30.0,1423.0,2119.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053827.png
5738_0000_053848,exp-20260310120827-5738,assay-20260310120944-3366,0,53848,dead,4.0,BF,0,0,30.0,1804.0,2170.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053848.png
5738_0000_053849,exp-20260310120827-5738,assay-20260310120944-3366,0,53849,dead,4.0,BF,0,0,30.0,1862.0,2170.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053849.png
5738_0000_053865,exp-20260310120827-5738,assay-20260310120944-3366,0,53865,dead,4.0,BF,0,0,30.0,1951.0,2221.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053865.png
5738_0000_053876,exp-20260310120827-5738,assay-20260310120944-3366,0,53876,dead,4.0,BF,0,0,30.0,1746.0,2271.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053876.png
5738_0000_053882,exp-20260310120827-5738,assay-20260310120944-3366,0,53882,dead,4.0,BF,0,0,30.0,2097.0,2271.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053882.png
5738_0000_053884,exp-20260310120827-5738,assay-20260310120944-3366,0,53884,dead,4.0,BF,0,0,30.0,1365.0,2323.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053884.png
5738_0000_053910,exp-20260310120827-5738,assay-20260310120944-3366,0,53910,dead,4.0,BF,0,0,30.0,2039.0,2373.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053910.png
5738_0000_053928,exp-20260310120827-5738,assay-20260310120944-3366,0,53928,dead,4.0,BF,0,0,30.0,1394.0,2475.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053928.png
5738_0000_053933,exp-20260310120827-5738,assay-20260310120944-3366,0,53933,dead,4.0,BF,0,0,30.0,1687.0,2475.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053933.png
5738_0000_053949,exp-20260310120827-5738,assay-20260310120944-3366,0,53949,dead,4.0,BF,0,0,30.0,1775.0,2525.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053949.png
5738_0000_053952,exp-20260310120827-5738,assay-20260310120944-3366,0,53952,dead,4.0,BF,0,0,30.0,1951.0,2525.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053952.png
5738_0000_053959,exp-20260310120827-5738,assay-20260310120944-3366,0,53959,dead,4.0,BF,0,0,30.0,1511.0,2576.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053959.png
5738_0000_053982,exp-20260310120827-5738,assay-20260310120944-3366,0,53982,dead,4.0,BF,0,0,30.0,2009.0,2627.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_053982.png
5738_0000_054005,exp-20260310120827-5738,assay-20260310120944-3366,0,54005,dead,4.0,BF,0,0,30.0,2625.0,2018.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054005.png
5738_0000_054031,exp-20260310120827-5738,assay-20260310120944-3366,0,54031,dead,4.0,BF,0,0,30.0,2448.0,2118.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054031.png
5738_0000_054035,exp-20260310120827-5738,assay-20260310120944-3366,0,54035,dead,4.0,BF,0,0,30.0,2683.0,2118.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054035.png
5738_0000_054036,exp-20260310120827-5738,assay-20260310120944-3366,0,54036,dead,4.0,BF,0,0,30.0,2742.0,2118.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054036.png
5738_0000_054050,exp-20260310120827-5738,assay-20260310120944-3366,0,54050,dead,4.0,BF,0,0,30.0,2713.0,2169.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054050.png
5738_0000_054064,exp-20260310120827-5738,assay-20260310120944-3366,0,54064,dead,4.0,BF,0,0,30.0,2683.0,2221.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054064.png
5738_0000_054104,exp-20260310120827-5738,assay-20260310120944-3366,0,54104,dead,4.0,BF,0,0,30.0,2479.0,2373.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054104.png
5738_0000_054122,exp-20260310120827-5738,assay-20260310120944-3366,0,54122,dead,4.0,BF,0,0,30.0,2684.0,2423.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054122.png
5738_0000_054123,exp-20260310120827-5738,assay-20260310120944-3366,0,54123,dead,4.0,BF,0,0,30.0,2742.0,2423.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054123.png
5738_0000_054147,exp-20260310120827-5738,assay-20260310120944-3366,0,54147,dead,4.0,BF,0,0,30.0,2449.0,2525.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054147.png
5738_0000_054150,exp-20260310120827-5738,assay-20260310120944-3366,0,54150,dead,4.0,BF,0,0,30.0,2625.0,2525.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054150.png
5738_0000_054162,exp-20260310120827-5738,assay-20260310120944-3366,0,54162,dead,4.0,BF,0,0,30.0,2479.0,2576.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054162.png
5738_0000_054163,exp-20260310120827-5738,assay-20260310120944-3366,0,54163,dead,4.0,BF,0,0,30.0,2537.0,2576.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054163.png
5738_0000_054168,exp-20260310120827-5738,assay-20260310120944-3366,0,54168,dead,4.0,BF,0,0,30.0,2830.0,2576.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054168.png
5738_0000_054173,exp-20260310120827-5738,assay-20260310120944-3366,0,54173,dead,4.0,BF,0,0,30.0,2273.0,2627.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054173.png
5738_0000_054176,exp-20260310120827-5738,assay-20260310120944-3366,0,54176,dead,4.0,BF,0,0,30.0,2449.0,2627.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054176.png
5738_0000_054183,exp-20260310120827-5738,assay-20260310120944-3366,0,54183,dead,4.0,BF,0,0,30.0,2859.0,2627.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054183.png
5738_0000_054186,exp-20260310120827-5738,assay-20260310120944-3366,0,54186,dead,4.0,BF,0,0,30.0,3035.0,2627.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054186.png
5738_0000_054190,exp-20260310120827-5738,assay-20260310120944-3366,0,54190,dead,4.0,BF,0,0,30.0,2420.0,2676.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054190.png
5738_0000_054236,exp-20260310120827-5738,assay-20260310120944-3366,0,54236,dead,4.0,BF,0,0,30.0,3534.0,2118.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054236.png
5738_0000_054349,exp-20260310120827-5738,assay-20260310120944-3366,0,54349,dead,4.0,BF,0,0,30.0,3357.0,2524.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054349.png
5738_0000_054351,exp-20260310120827-5738,assay-20260310120944-3366,0,54351,dead,4.0,BF,0,0,30.0,3475.0,2524.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054351.png
5738_0000_054426,exp-20260310120827-5738,assay-20260310120944-3366,0,54426,live,4.0,BF,0,0,30.0,4589.0,2068.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054426.png
5738_0000_054439,exp-20260310120827-5738,assay-20260310120944-3366,0,54439,live,4.0,BF,0,0,30.0,4500.0,2117.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054439.png
5738_0000_054442,exp-20260310120827-5738,assay-20260310120944-3366,0,54442,live,4.0,BF,0,0,30.0,4676.0,2117.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054442.png
5738_0000_054450,exp-20260310120827-5738,assay-20260310120944-3366,0,54450,live,4.0,BF,0,0,30.0,4296.0,2169.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054450.png
5738_0000_054451,exp-20260310120827-5738,assay-20260310120944-3366,0,54451,live,4.0,BF,0,0,30.0,4354.0,2169.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054451.png
5738_0000_054461,exp-20260310120827-5738,assay-20260310120944-3366,0,54461,live,4.0,BF,0,0,30.0,4940.0,2168.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054461.png
5738_0000_054550,exp-20260310120827-5738,assay-20260310120944-3366,0,54550,live,4.0,BF,0,0,30.0,4207.0,2524.0,21.0,112.0,112.0,52.266666666666666,images/5738_0000_054550.png
