sample_id,split
9996_0001_067884,val
9996_0001_084338,val
9996_0001_080777,val
9996_0001_057469,val
9996_0001_061468,val
9996_0001_031385,val
9996_0001_086851,val
9996_0001_019695,val
9996_0001_065444,val
9996_0001_114338,val
9996_0001_015981,val
9996_0001_036459,val
9996_0001_118898,val
9996_0001_075959,val
9996_0001_099224,val
9996_0001_014547,val
9996_0001_102089,val
9996_0001_054955,val
9996_0001_053735,val
9996_0001_061723,val
9996_0001_005854,val
9996_0001_089477,val
9996_0001_049087,val
9996_0001_074917,val
9996_0001_118251,val
9996_0001_068164,val
9996_0001_007978,val
9996_0001_040219,val
9996_0001_028501,val
9996_0001_022828,val
9996_0001_106860,val
9996_0001_088970,val
9996_0001_053333,val
9996_0001_076288,val
9996_0001_084004,val
9996_0001_104059,val
9996_0001_023337,val
9996_0001_095197,val
9996_0001_107507,val
9996_0001_003702,val
9996_0001_081661,val
9996_0001_051222,val
9996_0001_104229,val
9996_0001_028785,val
9996_0001_083746,val
9996_0001_107395,val
9996_0001_113230,val
9996_0001_100066,val
9996_0001_101811,val
9996_0001_056520,val
9996_0001_096202,val
9996_0001_013501,val
9996_0001_076176,val
9996_0001_060855,val
9996_0001_105291,val
9996_0001_062036,val
9996_0001_051557,val
9996_0001_108474,val
9996_0001_054538,val
9996_0001_066071,val
9996_0001_027853,val
9996_0001_064586,val
9996_0001_027362,val
9996_0001_055541,val
9996_0001_013458,val
9996_0001_000489,val
9996_0001_089605,val
9996_0001_015909,val
9996_0001_087307,val
9996_0001_100132,val
9996_0001_052121,val
9996_0001_100954,val
9996_0001_086806,val
9996_0001_064849,val
9996_0001_107780,val
9996_0001_112168,val
9996_0001_050550,val
9996_0001_100917,val
9996_0001_024151,val
9996_0001_085807,val
9996_0001_116828,val
9996_0001_098620,val
9996_0001_015567,val
9996_0001_069553,val
9996_0001_113713,val
9996_0001_060554,val
9996_0001_001069,val
9996_0001_051737,val
9996_0001_019506,val
9996_0001_067202,val
9996_0001_067283,val
9996_0001_015154,val
9996_0001_092413,val
9996_0001_091221,val
9996_0001_061265,val
9996_0001_091095,val
9996_0001_007822,val
9996_0001_020807,val
9996_0001_118892,val
9996_0001_074112,val
9996_0001_055045,val
9996_0001_100121,val
9996_0001_096084,val
9996_0001_003197,val
9996_0001_082202,val
9996_0001_054742,val
9996_0001_109284,val
9996_0001_072492,val
9996_0001_059528,val
9996_0001_071325,val
9996_0001_100185,val
9996_0001_093155,val
9996_0001_067263,val
9996_0001_080880,val
9996_0001_072715,val
9996_0001_111538,val
9996_0001_060275,val
9996_0001_021795,val
9996_0001_037177,val
9996_0001_066060,val
9996_0001_019164,val
9996_0001_112181,val
9996_0001_060251,val
9996_0001_062873,val
9996_0001_022883,val
9996_0001_060897,val
9996_0001_088945,val
9996_0001_081341,val
9996_0001_009735,val
9996_0001_017272,val
9996_0001_102105,val
9996_0001_013750,val
9996_0001_093358,val
9996_0001_102715,val
9996_0001_082464,val
9996_0001_003315,val
9996_0001_096112,val
9996_0001_062401,val
9996_0001_041823,val
9996_0001_085462,val
9996_0001_103761,val
9996_0001_117235,val
9996_0001_107562,val
9996_0001_076856,val
9996_0001_012179,val
9996_0001_094748,val
9996_0001_088959,val
9996_0001_027417,val
9996_0001_116381,val
9996_0001_100347,val
9996_0001_087086,val
9996_0001_082835,val
9996_0001_061395,val
9996_0001_023663,val
9996_0001_068648,val
9996_0001_109926,val
9996_0001_028616,val
9996_0001_105598,val
9996_0001_114555,val
9996_0001_073926,val
9996_0001_088632,val
9996_0001_063891,val
9996_0001_093757,val
9996_0001_081363,val
9996_0001_073728,val
9996_0001_019089,val
9996_0001_113700,val
9996_0001_052765,val
9996_0001_054356,val
9996_0001_077253,val
9996_0001_014653,val
9996_0001_081747,val
9996_0001_054766,val
9996_0001_082786,val
9996_0001_095340,val
9996_0001_105072,val
9996_0001_094556,val
9996_0001_091647,val
9996_0001_040692,val
9996_0001_117983,val
9996_0001_010370,val
9996_0001_035755,val
9996_0001_000022,val
9996_0001_021788,val
9996_0001_058766,val
9996_0001_078875,val
9996_0001_096640,val
9996_0001_112201,val
9996_0001_047177,train
9996_0001_051168,train
9996_0001_118138,train
9996_0001_077703,train
9996_0001_088343,train
9996_0001_109143,train
9996_0001_013729,train
9996_0001_062782,train
9996_0001_069753,train
9996_0001_110214,train
9996_0001_077716,train
9996_0001_069539,train
9996_0001_077168,train
9996_0001_069993,train
9996_0001_003323,train
9996_0001_056500,train
9996_0001_045867,train
9996_0001_011626,train
9996_0001_065109,train
9996_0001_090736,train
9996_0001_027830,train
9996_0001_048307,train
9996_0001_075025,train
9996_0001_113980,train
9996_0001_111941,train
9996_0001_011663,train
9996_0001_084681,train
9996_0001_020753,train
9996_0001_076481,train
9996_0001_055783,train
9996_0001_062792,train
9996_0001_118034,train
9996_0001_088650,train
9996_0001_085566,train
9996_0001_112649,train
9996_0001_086020,train
9996_0001_050540,train
9996_0001_095258,train
9996_0001_011560,train
9996_0001_020633,train
9996_0001_085254,train
9996_0001_083930,train
9996_0001_070167,train
9996_0001_005678,train
9996_0001_119138,train
9996_0001_100657,train
9996_0001_083994,train
9996_0001_118234,train
9996_0001_015857,train
9996_0001_089689,train
9996_0001_078544,train
9996_0001_031442,train
9996_0001_058200,train
9996_0001_110800,train
9996_0001_096645,train
9996_0001_032341,train
9996_0001_027327,train
9996_0001_107386,train
9996_0001_112664,train
9996_0001_008453,train
9996_0001_108804,train
9996_0001_012011,train
9996_0001_074205,train
9996_0001_118210,train
9996_0001_021020,train
9996_0001_059637,train
9996_0001_094702,train
9996_0001_104711,train
9996_0001_089097,train
9996_0001_063994,train
9996_0001_005746,train
9996_0001_036321,train
9996_0001_080556,train
9996_0001_032710,train
9996_0001_095375,train
9996_0001_068809,train
9996_0001_059333,train
9996_0001_094685,train
9996_0001_010086,train
9996_0001_047993,train
9996_0001_031919,train
9996_0001_102536,train
9996_0001_072666,train
9996_0001_096093,train
9996_0001_020857,train
9996_0001_093247,train
9996_0001_040589,train
9996_0001_056421,train
9996_0001_065227,train
9996_0001_044758,train
9996_0001_083580,train
9996_0001_100729,train
9996_0001_082735,train
9996_0001_060379,train
9996_0001_035869,train
9996_0001_079988,train
9996_0001_088817,train
9996_0001_061490,train
9996_0001_020902,train
9996_0001_072661,train
9996_0001_012637,train
9996_0001_009836,train
9996_0001_059633,train
9996_0001_060357,train
9996_0001_106488,train
9996_0001_098288,train
9996_0001_068315,train
9996_0001_070244,train
9996_0001_112271,train
9996_0001_118205,train
9996_0001_024046,train
9996_0001_015739,train
9996_0001_075294,train
9996_0001_063927,train
9996_0001_118322,train
9996_0001_057920,train
9996_0001_070840,train
9996_0001_074383,train
9996_0001_050462,train
9996_0001_068471,train
9996_0001_110670,train
9996_0001_056967,train
9996_0001_003654,train
9996_0001_032280,train
9996_0001_092537,train
9996_0001_055662,train
9996_0001_104352,train
9996_0001_087666,train
9996_0001_080239,train
9996_0001_101330,train
9996_0001_033279,train
9996_0001_068857,train
9996_0001_081410,train
9996_0001_065689,train
9996_0001_088072,train
9996_0001_089779,train
9996_0001_076446,train
9996_0001_051360,train
9996_0001_117187,train
9996_0001_096599,train
9996_0001_031539,train
9996_0001_071405,train
9996_0001_084071,train
9996_0001_004000,train
9996_0001_064888,train
9996_0001_020868,train
9996_0001_092287,train
9996_0001_036266,train
9996_0001_089514,train
9996_0001_098516,train
9996_0001_032349,train
9996_0001_114171,train
9996_0001_037497,train
9996_0001_095974,train
9996_0001_037659,train
9996_0001_028274,train
9996_0001_081838,train
9996_0001_012266,train
9996_0001_060071,train
9996_0001_060132,train
9996_0001_094988,train
9996_0001_020260,train
9996_0001_067391,train
9996_0001_103071,train
9996_0001_103511,train
9996_0001_062581,train
9996_0001_117102,train
9996_0001_028216,train
9996_0001_014054,train
9996_0001_101026,train
9996_0001_100050,train
9996_0001_111346,train
9996_0001_095762,train
9996_0001_020003,train
9996_0001_061553,train
9996_0001_005918,train
9996_0001_111780,train
9996_0001_079168,train
9996_0001_055983,train
9996_0001_057257,train
9996_0001_110002,train
9996_0001_081207,train
9996_0001_100696,train
9996_0001_082592,train
9996_0001_066184,train
9996_0001_108409,train
9996_0001_077193,train
9996_0001_112841,train
9996_0001_075632,train
9996_0001_011544,train
9996_0001_113886,train
9996_0001_007533,train
9996_0001_065077,train
9996_0001_108346,train
9996_0001_012369,train
9996_0001_087198,train
9996_0001_007809,train
9996_0001_022562,train
9996_0001_032327,train
9996_0001_113894,train
9996_0001_081067,train
9996_0001_020860,train
9996_0001_066595,train
9996_0001_068717,train
9996_0001_114602,train
9996_0001_112034,train
9996_0001_076229,train
9996_0001_103023,train
9996_0001_017225,train
9996_0001_051998,train
9996_0001_063847,train
9996_0001_076520,train
9996_0001_026864,train
9996_0001_078564,train
9996_0001_117616,train
9996_0001_070333,train
9996_0001_059907,train
9996_0001_102869,train
9996_0001_112149,train
9996_0001_105653,train
9996_0001_072780,train
9996_0001_060887,train
9996_0001_096269,train
9996_0001_062727,train
9996_0001_061973,train
9996_0001_093363,train
9996_0001_101112,train
9996_0001_009609,train
9996_0001_058829,train
9996_0001_102082,train
9996_0001_103705,train
9996_0001_060973,train
9996_0001_081264,train
9996_0001_045529,train
9996_0001_096186,train
9996_0001_079930,train
9996_0001_020831,train
9996_0001_113550,train
9996_0001_094064,train
9996_0001_074140,train
9996_0001_107387,train
9996_0001_073885,train
9996_0001_055285,train
9996_0001_112902,train
9996_0001_011335,train
9996_0001_103140,train
9996_0001_075998,train
9996_0001_104359,train
9996_0001_036412,train
9996_0001_084362,train
9996_0001_078108,train
9996_0001_019947,train
9996_0001_080891,train
9996_0001_111276,train
9996_0001_055130,train
9996_0001_009690,train
9996_0001_104943,train
9996_0001_053714,train
9996_0001_041772,train
9996_0001_017456,train
9996_0001_099792,train
9996_0001_075258,train
9996_0001_083626,train
9996_0001_081563,train
9996_0001_052618,train
9996_0001_081904,train
9996_0001_105516,train
9996_0001_116309,train
9996_0001_057726,train
9996_0001_083490,train
9996_0001_093402,train
9996_0001_009159,train
9996_0001_031284,train
9996_0001_094994,train
9996_0001_096993,train
9996_0001_094241,train
9996_0001_046100,train
9996_0001_073457,train
9996_0001_086773,train
9996_0001_019609,train
9996_0001_096137,train
9996_0001_086515,train
9996_0001_107381,train
9996_0001_072368,train
9996_0001_011937,train
9996_0001_046021,train
9996_0001_033020,train
9996_0001_027001,train
9996_0001_061902,train
9996_0001_082818,train
9996_0001_006725,train
9996_0001_046395,train
9996_0001_095031,train
9996_0001_047559,train
9996_0001_062290,train
9996_0001_006988,train
9996_0001_084875,train
9996_0001_075328,train
9996_0001_088820,train
9996_0001_005553,train
9996_0001_098602,train
9996_0001_074419,train
9996_0001_011610,train
9996_0001_013822,train
9996_0001_080406,train
9996_0001_092936,train
9996_0001_116891,train
9996_0001_087450,train
9996_0001_008002,train
9996_0001_080090,train
9996_0001_082858,train
9996_0001_086207,train
9996_0001_106968,train
9996_0001_095545,train
9996_0001_050699,train
9996_0001_072567,train
9996_0001_070192,train
9996_0001_100092,train
9996_0001_101311,train
9996_0001_070589,train
9996_0001_099553,train
9996_0001_069664,train
9996_0001_064575,train
9996_0001_095410,train
9996_0001_060759,train
9996_0001_112147,train
9996_0001_077525,train
9996_0001_113852,train
9996_0001_087622,train
9996_0001_106066,train
9996_0001_036744,train
9996_0001_021766,train
9996_0001_009756,train
9996_0001_110318,train
9996_0001_102091,train
9996_0001_051819,train
9996_0001_059478,train
9996_0001_071415,train
9996_0001_114081,train
9996_0001_103939,train
9996_0001_011363,train
9996_0001_064537,train
9996_0001_027934,train
9996_0001_074890,train
9996_0001_086446,train
9996_0001_084433,train
9996_0001_023577,train
9996_0001_096687,train
9996_0001_079597,train
9996_0001_103501,train
9996_0001_015666,train
9996_0001_046178,train
9996_0001_066466,train
9996_0001_035835,train
9996_0001_022783,train
9996_0001_010221,train
9996_0001_085526,train
9996_0001_031334,train
9996_0001_002617,train
9996_0001_057303,train
9996_0001_109743,train
9996_0001_085118,train
9996_0001_013563,train
9996_0001_051994,train
9996_0001_067928,train
9996_0001_070645,train
9996_0001_108307,train
9996_0001_046148,train
9996_0001_111109,train
9996_0001_070492,train
9996_0001_002936,train
9996_0001_013860,train
9996_0001_045535,train
9996_0001_003467,train
9996_0001_106224,train
9996_0001_079878,train
9996_0001_012129,train
9996_0001_014519,train
9996_0001_108695,train
9996_0001_075739,train
9996_0001_078947,train
9996_0001_051597,train
9996_0001_017385,train
9996_0001_021644,train
9996_0001_100738,train
9996_0001_057080,train
9996_0001_021844,train
9996_0001_105593,train
9996_0001_060483,train
9996_0001_089983,train
9996_0001_054971,train
9996_0001_008502,train
9996_0001_041690,train
9996_0001_103032,train
9996_0001_015650,train
9996_0001_067013,train
9996_0001_103270,train
9996_0001_028723,train
9996_0001_064175,train
9996_0001_085416,train
9996_0001_096566,train
9996_0001_022454,train
9996_0001_012518,train
9996_0001_057800,train
9996_0001_014375,train
9996_0001_111807,train
9996_0001_057942,train
9996_0001_101942,train
9996_0001_094054,train
9996_0001_092153,train
9996_0001_118425,train
9996_0001_017907,train
9996_0001_050500,train
9996_0001_066371,train
9996_0001_027782,train
9996_0001_109954,train
9996_0001_067787,train
9996_0001_076165,train
9996_0001_045472,train
9996_0001_118609,train
9996_0001_106579,train
9996_0001_108445,train
9996_0001_116644,train
9996_0001_098470,train
9996_0001_004590,train
9996_0001_062763,train
9996_0001_054852,train
9996_0001_095280,train
9996_0001_079600,train
9996_0001_102511,train
9996_0001_105889,train
9996_0001_082154,train
9996_0001_077421,train
9996_0001_009036,train
9996_0001_103370,train
9996_0001_083116,train
9996_0001_062732,train
9996_0001_078157,train
9996_0001_052587,train
9996_0001_053623,train
9996_0001_059276,train
9996_0001_093594,train
9996_0001_063726,train
9996_0001_117857,train
9996_0001_089861,train
9996_0001_091214,train
9996_0001_064772,train
9996_0001_045983,train
9996_0001_032859,train
9996_0001_117696,train
9996_0001_119118,train
9996_0001_009866,train
9996_0001_015974,train
9996_0001_118647,train
9996_0001_103009,train
9996_0001_062818,train
9996_0001_096188,train
9996_0001_097028,train
9996_0001_075109,train
9996_0001_000572,train
9996_0001_000588,train
9996_0001_084739,train
9996_0001_020924,train
9996_0001_060210,train
9996_0001_015323,train
9996_0001_060907,train
9996_0001_081452,train
9996_0001_101867,train
9996_0001_078977,train
9996_0001_011870,train
9996_0001_056812,train
9996_0001_088138,train
9996_0001_054432,train
9996_0001_108928,train
9996_0001_111680,train
9996_0001_074580,train
9996_0001_026849,train
9996_0001_077712,train
9996_0001_091968,train
9996_0001_095483,train
9996_0001_057785,train
9996_0001_064788,train
9996_0001_082859,train
9996_0001_068680,train
9996_0001_018417,train
9996_0001_112288,train
9996_0001_086947,train
9996_0001_118349,train
9996_0001_067678,train
9996_0001_028755,train
9996_0001_062841,train
9996_0001_112536,train
9996_0001_071854,train
9996_0001_081736,train
9996_0001_084399,train
9996_0001_071303,train
9996_0001_094548,train
9996_0001_014502,train
9996_0001_031827,train
9996_0001_020449,train
9996_0001_100467,train
9996_0001_090891,train
9996_0001_015446,train
9996_0001_078070,train
9996_0001_113503,train
9996_0001_061116,train
9996_0001_118676,train
9996_0001_069001,train
9996_0001_104675,train
9996_0001_052465,train
9996_0001_070785,train
9996_0001_082990,train
9996_0001_049302,train
9996_0001_099096,train
9996_0001_015034,train
9996_0001_100292,train
9996_0001_093227,train
9996_0001_066687,train
9996_0001_069949,train
9996_0001_112141,train
9996_0001_054110,train
9996_0001_110328,train
9996_0001_048665,train
9996_0001_016573,train
9996_0001_045232,train
9996_0001_036908,train
9996_0001_053099,train
9996_0001_052783,train
9996_0001_105258,train
9996_0001_106973,train
9996_0001_113677,train
9996_0001_086686,train
9996_0001_111308,train
9996_0001_012443,train
9996_0001_070516,train
9996_0001_112450,train
9996_0001_057727,train
9996_0001_063295,train
9996_0001_094932,train
9996_0001_051096,train
9996_0001_091718,train
9996_0001_015417,train
9996_0001_108543,train
9996_0001_113768,train
9996_0001_055262,train
9996_0001_011561,train
9996_0001_114513,train
9996_0001_110496,train
