sample_id,filepath,label,exp_id,mean_intensity,std_intensity,dynamic_range,pct_zero,sharpness,outlier_mean_intensity,outlier_std_intensity,outlier_dynamic_range,outlier_pct_zero,outlier_sharpness,n_outlier_metrics,outlier_in
5738_0000_049371,images/5738_0000_049371.png,dead,exp-20260310120827-5738,237.20236030540437,30.605055049524932,255.0,0.19336961505492095,653.1913872102468,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049392,images/5738_0000_049392.png,dead,exp-20260310120827-5738,233.0847339354427,29.45242704556997,255.0,0.1834240484877485,612.9594951999611,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049395,images/5738_0000_049395.png,dead,exp-20260310120827-5738,232.20442991287706,31.526773296229454,255.0,0.18541039494407782,439.0412772815636,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049399,images/5738_0000_049399.png,dead,exp-20260310120827-5738,230.9833934730169,32.843097736560956,255.0,0.19337732501345667,575.696575868813,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049401,images/5738_0000_049401.png,dead,exp-20260310120827-5738,247.86161666500547,29.324960374475978,255.0,0.1814013754609788,637.1137622339062,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049403,images/5738_0000_049403.png,dead,exp-20260310120827-5738,232.21137206427687,30.05368451581413,255.0,0.1854140914709518,649.487933856304,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049413,images/5738_0000_049413.png,dead,exp-20260310120827-5738,238.92965946247708,29.00718078641363,255.0,0.1914028231916421,516.0697181804074,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049416,images/5738_0000_049416.png,dead,exp-20260310120827-5738,248.20408773678963,28.11023172897564,255.0,0.19541375872382852,444.2654953894782,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049446,images/5738_0000_049446.png,dead,exp-20260310120827-5738,209.22408963585434,76.63148455013761,255.0,1.0971055088702146,1579.2218994215334,False,True,False,True,True,3,"std_intensity,pct_zero,sharpness"
5738_0000_049447,images/5738_0000_049447.png,dead,exp-20260310120827-5738,218.36962459379174,32.35052293330537,255.0,0.19139137542614487,352.26684431840897,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049480,images/5738_0000_049480.png,dead,exp-20260310120827-5738,241.42238835725678,30.972605795545263,255.0,0.1814194577352472,575.3676625389764,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049498,images/5738_0000_049498.png,dead,exp-20260310120827-5738,241.86008813032123,29.050961982151616,255.0,0.17745698163619325,569.3246570656439,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049504,images/5738_0000_049504.png,dead,exp-20260310120827-5738,224.34480626956747,31.308699257987872,255.0,0.18545476299678945,593.0742111242921,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049511,images/5738_0000_049511.png,dead,exp-20260310120827-5738,228.89950159489632,32.44844100285171,255.0,0.2073365231259968,410.98102140274744,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049516,images/5738_0000_049516.png,dead,exp-20260310120827-5738,250.19248255234297,27.11703189991967,255.0,0.17746759720837488,506.2231802609377,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049527,images/5738_0000_049527.png,dead,exp-20260310120827-5738,249.71127813552903,29.146326322266887,255.0,0.18341673478338882,691.7808062786398,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049549,images/5738_0000_049549.png,live,exp-20260310120827-5738,250.35380443451905,26.588065540493048,255.0,0.17945445844632318,492.6373518866888,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049554,images/5738_0000_049554.png,dead,exp-20260310120827-5738,249.97066799601197,28.178134347159734,255.0,0.193419740777667,316.25627188635707,True,False,False,False,False,1,mean_intensity
5738_0000_049557,images/5738_0000_049557.png,dead,exp-20260310120827-5738,240.35005382989752,30.311915618369866,255.0,0.21133219027871922,282.7493198530591,True,False,False,False,False,1,mean_intensity
5738_0000_049560,images/5738_0000_049560.png,dead,exp-20260310120827-5738,238.62676926757305,29.195422926756244,255.0,0.19935409273952395,271.6693930207908,True,False,False,False,False,1,mean_intensity
5738_0000_049581,images/5738_0000_049581.png,dead,exp-20260310120827-5738,240.46622928589946,29.318261943110148,255.0,0.18944303746983868,490.93208810628687,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049600,images/5738_0000_049600.png,dead,exp-20260310120827-5738,245.37728287742243,28.700406407210355,255.0,0.1953903820081346,308.13301276397874,True,False,False,False,False,1,mean_intensity
5738_0000_049622,images/5738_0000_049622.png,dead,exp-20260310120827-5738,250.1174992521687,28.158401175732287,255.0,0.19942167713630474,462.2245341499705,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049623,images/5738_0000_049623.png,dead,exp-20260310120827-5738,250.3673558909736,26.019914425385384,255.0,0.183438677646402,412.27575138138576,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049654,images/5738_0000_049654.png,dead,exp-20260310120827-5738,241.26962416508823,26.83420998444511,255.0,0.1854251819359984,394.0491624310643,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049675,images/5738_0000_049675.png,live,exp-20260310120827-5738,246.30892850021934,28.906008245920006,255.0,0.19141045579614788,299.1578661248711,True,False,False,False,False,1,mean_intensity
5738_0000_049690,images/5738_0000_049690.png,dead,exp-20260310120827-5738,241.87717863837594,28.171201791233845,255.0,0.19343516930562757,339.7722617024023,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_049743,images/5738_0000_049743.png,dead,exp-20260310120827-5738,247.53836031581466,26.898252990325986,255.0,0.18940904378339582,249.03753235899737,True,False,False,False,False,1,mean_intensity
5738_0000_049755,images/5738_0000_049755.png,live,exp-20260310120827-5738,243.84538076531936,27.29758835183437,255.0,0.17747113601467626,278.30966135291254,True,False,False,False,False,1,mean_intensity
5738_0000_049786,images/5738_0000_049786.png,dead,exp-20260310120827-5738,221.09359851582917,29.3775460678019,255.0,0.2014801811326777,145.93033195056267,True,False,False,False,False,1,mean_intensity
5738_0000_049796,images/5738_0000_049796.png,dead,exp-20260310120827-5738,248.67665004985045,26.54239317089648,255.0,0.18743768693918245,295.89962438255475,True,False,False,False,False,1,mean_intensity
5738_0000_049799,images/5738_0000_049799.png,dead,exp-20260310120827-5738,239.55653925146058,27.981575787234863,255.0,0.1934158840302287,97.86583409536628,True,False,False,False,False,1,mean_intensity
5738_0000_049805,images/5738_0000_049805.png,live,exp-20260310120827-5738,233.86067845960554,28.105573707582625,255.0,0.18347526075424286,175.47411754425943,True,False,False,False,False,1,mean_intensity
5738_0000_049889,images/5738_0000_049889.png,live,exp-20260310120827-5738,240.95472676505784,28.287473506033386,255.0,0.18548065416832868,163.33808340831416,True,False,False,False,False,1,mean_intensity
5738_0000_049892,images/5738_0000_049892.png,dead,exp-20260310120827-5738,239.32257807202967,28.150521843340385,255.0,0.18346428428987357,209.82368548769153,True,False,False,False,False,1,mean_intensity
5738_0000_049899,images/5738_0000_049899.png,dead,exp-20260310120827-5738,238.914335280863,30.320819422597534,255.0,0.19940577080300703,77.29218147524787,True,False,False,False,False,1,mean_intensity
5738_0000_049930,images/5738_0000_049930.png,dead,exp-20260310120827-5738,244.3415232435235,26.548759209585803,255.0,0.18945814969188124,167.3727435188294,True,False,False,False,False,1,mean_intensity
5738_0000_049933,images/5738_0000_049933.png,dead,exp-20260310120827-5738,233.48321732713748,26.18318136144868,255.0,0.17949382740671307,210.10334754335528,True,False,False,False,False,1,mean_intensity
5738_0000_049958,images/5738_0000_049958.png,live,exp-20260310120827-5738,238.98343070205172,29.900251303835034,255.0,0.19141427232668037,209.15673656480382,True,False,False,False,False,1,mean_intensity
5738_0000_049964,images/5738_0000_049964.png,live,exp-20260310120827-5738,234.05561318120164,27.16440300029543,255.0,0.19348918854224847,170.630909814559,True,False,False,False,False,1,mean_intensity
5738_0000_049966,images/5738_0000_049966.png,dead,exp-20260310120827-5738,232.25762651034813,31.387774238587006,255.0,0.19141045579614788,173.4857484185304,True,False,False,False,False,1,mean_intensity
5738_0000_049980,images/5738_0000_049980.png,live,exp-20260310120827-5738,234.37677053824362,26.635594603548565,255.0,0.18952240354307145,126.70913600156652,True,False,False,False,False,1,mean_intensity
5738_0000_049985,images/5738_0000_049985.png,live,exp-20260310120827-5738,237.44714750044866,28.484919504612076,255.0,0.2013998285110371,203.5905554575793,True,False,False,False,False,1,mean_intensity
5738_0000_050001,images/5738_0000_050001.png,live,exp-20260310120827-5738,245.22142700504375,28.907463857668017,255.0,0.19736448635394033,77.47051755357435,True,False,False,False,False,1,mean_intensity
5738_0000_050030,images/5738_0000_050030.png,live,exp-20260310120827-5738,248.78270408265024,25.456850723294306,255.0,0.18348989808332836,105.09251323922985,True,False,False,False,False,1,mean_intensity
5738_0000_050037,images/5738_0000_050037.png,live,exp-20260310120827-5738,248.2892748190537,27.987846401734977,255.0,0.19141427232668037,159.15549514522723,True,False,False,False,False,1,mean_intensity
5738_0000_050039,images/5738_0000_050039.png,live,exp-20260310120827-5738,246.1302432216906,29.143453323712915,255.0,0.18740031897926634,131.70272690706184,True,False,False,False,False,1,mean_intensity
5738_0000_050049,images/5738_0000_050049.png,dead,exp-20260310120827-5738,247.70553505535057,25.713542605841347,255.0,0.17951530866660018,257.848485630144,True,False,False,False,False,1,mean_intensity
5738_0000_050054,images/5738_0000_050054.png,live,exp-20260310120827-5738,232.53853670209583,29.408966606206,255.0,0.1914371747063633,67.66734296803511,True,False,False,False,False,1,mean_intensity
5738_0000_050059,images/5738_0000_050059.png,live,exp-20260310120827-5738,241.77561724701846,28.69389768682276,255.0,0.19145626420964462,163.2045900796207,True,False,False,False,False,1,mean_intensity
5738_0000_050109,images/5738_0000_050109.png,dead,exp-20260310120827-5738,225.16468194602356,30.44079925539596,255.0,0.18550655257016335,112.59224284400402,True,False,False,False,False,1,mean_intensity
5738_0000_050129,images/5738_0000_050129.png,dead,exp-20260310120827-5738,232.95071995532686,32.20070542642053,255.0,0.21139962506481594,285.46310657259914,True,False,False,False,False,1,mean_intensity
5738_0000_050134,images/5738_0000_050134.png,live,exp-20260310120827-5738,246.4924816528398,28.59247345441675,255.0,0.21139119336311424,223.56537065349576,True,False,False,False,False,1,mean_intensity
5738_0000_053594,images/5738_0000_053594.png,dead,exp-20260310120827-5738,206.26815063028562,31.72019160955522,255.0,0.21940322323280675,555.5450567808233,False,False,False,True,True,2,"pct_zero,sharpness"
5738_0000_053614,images/5738_0000_053614.png,dead,exp-20260310120827-5738,220.6333020955875,30.87923361010851,255.0,0.1854325763164716,529.2854555211018,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053630,images/5738_0000_053630.png,dead,exp-20260310120827-5738,214.6039677001296,32.51113215032807,255.0,0.19938191606021335,437.75524870185797,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053631,images/5738_0000_053631.png,dead,exp-20260310120827-5738,224.64808869568685,30.427158750972005,255.0,0.18943548226285667,372.67500902252715,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053632,images/5738_0000_053632.png,dead,exp-20260310120827-5738,210.30518988351685,33.40044463480901,255.0,0.19546832615286422,435.1586646165895,True,True,False,False,True,3,"mean_intensity,std_intensity,sharpness"
5738_0000_053636,images/5738_0000_053636.png,dead,exp-20260310120827-5738,227.6709007158667,28.80238653388902,255.0,0.18744142455482662,684.5007905590437,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053652,images/5738_0000_053652.png,dead,exp-20260310120827-5738,212.4265597574597,28.669154996988016,255.0,0.18948460188287858,561.3014140166798,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053676,images/5738_0000_053676.png,dead,exp-20260310120827-5738,229.11052190901478,30.254757150912383,255.0,0.18539930624775727,377.07517600935506,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053677,images/5738_0000_053677.png,dead,exp-20260310120827-5738,222.48352305576046,32.62053544601231,255.0,0.20135164769442396,387.76477738176015,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053700,images/5738_0000_053700.png,dead,exp-20260310120827-5738,228.02679586099646,29.058221655076967,255.0,0.185417788145224,387.1559493110584,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053723,images/5738_0000_053723.png,dead,exp-20260310120827-5738,233.86274470714883,28.938732886914895,255.0,0.17941868346557155,454.99394688986496,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053732,images/5738_0000_053732.png,dead,exp-20260310120827-5738,219.31933393159835,29.249254781784206,255.0,0.211386977764483,566.0475523536712,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053763,images/5738_0000_053763.png,dead,exp-20260310120827-5738,234.03542875371335,29.105462359035197,255.0,0.1834240484877485,312.7411272814813,True,False,False,False,False,1,mean_intensity
5738_0000_053765,images/5738_0000_053765.png,dead,exp-20260310120827-5738,232.80363694369117,30.077468905473406,255.0,0.2033817195724996,533.9358619839151,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053772,images/5738_0000_053772.png,dead,exp-20260310120827-5738,219.35459239618015,31.44523923630146,255.0,0.18740405510476685,436.39584285984495,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053775,images/5738_0000_053775.png,live,exp-20260310120827-5738,222.78259742331778,31.35646750219574,255.0,0.18746759203861035,462.2091580719937,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053783,images/5738_0000_053783.png,live,exp-20260310120827-5738,213.4145281250623,32.93977777758755,255.0,0.1934158840302287,463.4446084475655,True,True,False,False,True,3,"mean_intensity,std_intensity,sharpness"
5738_0000_053807,images/5738_0000_053807.png,dead,exp-20260310120827-5738,232.879326846387,31.449341614951564,255.0,0.2033817195724996,320.65029085602947,True,False,False,False,False,1,mean_intensity
5738_0000_053818,images/5738_0000_053818.png,dead,exp-20260310120827-5738,243.87929418801716,27.033137706970027,255.0,0.17744990529358987,399.21972438837884,True,False,False,False,True,2,"mean_intensity,sharpness"
5738_0000_053827,images/5738_0000_053827.png,dead,exp-20260310120827-5738,231.62041190661324,31.254091431360358,255.0,0.1933927467751261,621.6909267434988,True,False,False,False,True,2,"mean_intensity,sharpness"
